"loc_rowid","pl_name","hostname","pl_letter","sy_snum","sy_pnum","sy_mnum","discoverymethod","disc_year","disc_facility","pl_controv_flag","pl_orbper","pl_orbpererr1","pl_orbpererr2","pl_orbperlim","pl_rade","pl_radeerr1","pl_radeerr2","pl_radelim"
"3001","Kepler-1853 b","Kepler-1853","b","1","1","0","Transit","2021","Kepler","0","48.88819885","","","0","1.519","","","0"
"3002","Kepler-1854 b","Kepler-1854","b","1","1","0","Transit","2021","Kepler","0","39.83110046","","","0","2.587","","","0"
"3003","Kepler-1855 b","Kepler-1855","b","1","1","0","Transit","2021","Kepler","0","0.72733098","","","0","1.216","","","0"
"3004","Kepler-1856 b","Kepler-1856","b","1","1","0","Transit","2021","Kepler","0","1.30200005","","","0","1.734","","","0"
"3005","Kepler-1857 b","Kepler-1857","b","1","1","0","Transit","2021","Kepler","0","8.94340992","","","0","1.961","","","0"
"3006","Kepler-1858 b","Kepler-1858","b","1","1","0","Transit","2021","Kepler","0","88.07160187","","","0","2.422","","","0"
"3007","Kepler-1859 b","Kepler-1859","b","1","1","0","Transit","2021","Kepler","0","2.72959995","","","0","1.583","","","0"
"3008","Kepler-186 b","Kepler-186","b","1","5","0","Transit","2014","Kepler","0","3.8867907","0.0000062","-0.0000063","0","1.07","0.12","-0.12","0"
"3009","Kepler-186 c","Kepler-186","c","1","5","0","Transit","2014","Kepler","0","7.267302","0.000012","-0.000011","0","1.25","0.14","-0.14","0"
"3010","Kepler-186 d","Kepler-186","d","1","5","0","Transit","2014","Kepler","0","13.342996","0.000025","-0.000024","0","1.4","0.16","-0.16","0"
"3011","Kepler-186 e","Kepler-186","e","1","5","0","Transit","2014","Kepler","0","22.407704","0.000074","-0.000072","0","1.27","0.15","-0.14","0"
"3012","Kepler-186 f","Kepler-186","f","1","5","0","Transit","2014","Kepler","1","129.9441","0.0013","-0.0012","0","1.17","0.08","-0.08","0"
"3013","Kepler-1860 b","Kepler-1860","b","1","1","0","Transit","2021","Kepler","0","12.73719978","","","0","1.139","","","0"
"3014","Kepler-1861 b","Kepler-1861","b","1","1","0","Transit","2021","Kepler","0","40.0306015","","","0","2.207","","","0"
"3015","Kepler-1862 b","Kepler-1862","b","1","1","0","Transit","2021","Kepler","0","16.05730057","","","0","2.203","","","0"
"3016","Kepler-1863 b","Kepler-1863","b","1","1","0","Transit","2021","Kepler","0","44.99760056","","","0","2.263","","","0"
"3017","Kepler-1864 b","Kepler-1864","b","1","1","0","Transit","2021","Kepler","0","3.88151002","","","0","0.754","","","0"
"3018","Kepler-1865 b","Kepler-1865","b","1","1","0","Transit","2021","Kepler","0","2.52400994","","","0","1.577","","","0"
"3019","Kepler-1866 b","Kepler-1866","b","1","1","0","Transit","2021","Kepler","0","11.66009998","","","0","2.082","","","0"
"3020","Kepler-1867 b","Kepler-1867","b","1","1","0","Transit","2021","Kepler","0","9.88735962","","","0","1.16","","","0"
"3021","Kepler-1868 b","Kepler-1868","b","1","1","0","Transit","2021","Kepler","0","211.0339966","","","0","3.15","","","0"
"3022","Kepler-1869 b","Kepler-1869","b","1","1","0","Transit","2021","Kepler","0","8.16736031","","","0","1.12","","","0"
"3023","Kepler-187 b","Kepler-187","b","1","2","0","Transit","2014","Kepler","0","4.938864","0.000058","-0.000058","0","1.41","0.28","-0.28","0"
"3024","Kepler-187 c","Kepler-187","c","1","2","0","Transit","2014","Kepler","0","10.640263","0.000048","-0.000048","0","2.67","0.52","-0.52","0"
"3025","Kepler-1870 b","Kepler-1870","b","1","1","0","Transit","2021","Kepler","0","3.60694003","","","0","2.101","","","0"
"3026","Kepler-1871 b","Kepler-1871","b","1","1","0","Transit","2021","Kepler","0","1.95270002","","","0","2.422","","","0"
"3027","Kepler-1872 b","Kepler-1872","b","1","1","0","Transit","2021","Kepler","0","3.82591009","","","0","2.384","","","0"
"3028","Kepler-1873 b","Kepler-1873","b","1","1","0","Transit","2021","Kepler","0","0.558842","","","0","1.626","","","0"
"3029","Kepler-1874 b","Kepler-1874","b","1","1","0","Transit","2021","Kepler","0","56.57320023","","","0","2.211","","","0"
"3030","Kepler-1875 b","Kepler-1875","b","1","1","0","Transit","2021","Kepler","0","34.45859909","","","0","3.227","","","0"
"3031","Kepler-1876 b","Kepler-1876","b","1","1","0","Transit","2021","Kepler","0","6.99202013","","","0","0.98","","","0"
"3032","Kepler-1877 b","Kepler-1877","b","1","1","0","Transit","2021","Kepler","0","2.37756991","","","0","0.624","","","0"
"3033","Kepler-1878 b","Kepler-1878","b","1","1","0","Transit","2021","Kepler","0","4.44587994","","","0","2.92","","","0"
"3034","Kepler-1879 b","Kepler-1879","b","1","1","0","Transit","2021","Kepler","0","10.61340046","","","0","2.065","","","0"
"3035","Kepler-188 b","Kepler-188","b","1","2","0","Transit","2014","Kepler","0","2.061897","0.00001","-0.00001","0","1.68","0.76","-0.76","0"
"3036","Kepler-188 c","Kepler-188","c","1","2","0","Transit","2014","Kepler","0","5.996553","0.000015","-0.000015","0","3.19","1.45","-1.45","0"
"3037","Kepler-1880 b","Kepler-1880","b","1","1","0","Transit","2021","Kepler","0","6.30921984","","","0","2.117","","","0"
"3038","Kepler-1881 b","Kepler-1881","b","1","1","0","Transit","2021","Kepler","0","159.3939972","","","0","2.981","","","0"
"3039","Kepler-1882 b","Kepler-1882","b","1","1","0","Transit","2021","Kepler","0","13.78730011","","","0","1.487","","","0"
"3040","Kepler-1883 b","Kepler-1883","b","1","1","0","Transit","2021","Kepler","0","103.427002","","","0","3.251","","","0"
"3041","Kepler-1884 b","Kepler-1884","b","1","1","0","Transit","2021","Kepler","0","8.98832035","","","0","1.814","","","0"
"3042","Kepler-1885 b","Kepler-1885","b","1","1","0","Transit","2021","Kepler","0","2.52255988","","","0","1.511","","","0"
"3043","Kepler-1886 b","Kepler-1886","b","1","1","0","Transit","2021","Kepler","0","24.2758007","","","0","2.582","","","0"
"3044","Kepler-1887 b","Kepler-1887","b","1","1","0","Transit","2021","Kepler","0","19.94750023","","","0","2.925","","","0"
"3045","Kepler-1888 b","Kepler-1888","b","1","1","0","Transit","2021","Kepler","0","11.39169979","","","0","1.326","","","0"
"3046","Kepler-1889 b","Kepler-1889","b","1","1","0","Transit","2021","Kepler","0","37.30369949","","","0","2.944","","","0"
"3047","Kepler-189 b","Kepler-189","b","1","2","0","Transit","2014","Kepler","0","10.399931","0.000085","-0.000085","0","1.21","0.61","-0.61","0"
"3048","Kepler-189 c","Kepler-189","c","1","2","0","Transit","2014","Kepler","0","20.134866","0.000057","-0.000057","0","2.38","1.19","-1.19","0"
"3049","Kepler-1890 b","Kepler-1890","b","1","1","0","Transit","2021","Kepler","0","4.82059002","","","0","0.869","","","0"
"3050","Kepler-1891 b","Kepler-1891","b","1","1","0","Transit","2021","Kepler","0","4.02229023","","","0","1.521","","","0"
"3051","Kepler-1892 b","Kepler-1892","b","1","1","0","Transit","2021","Kepler","0","6.33123016","","","0","1.837","","","0"
"3052","Kepler-1893 b","Kepler-1893","b","1","1","0","Transit","2021","Kepler","0","4.17936993","","","0","1.706","","","0"
"3053","Kepler-1894 b","Kepler-1894","b","1","1","0","Transit","2021","Kepler","0","2.76266003","","","0","1.201","","","0"
"3054","Kepler-1895 b","Kepler-1895","b","1","1","0","Transit","2021","Kepler","0","6.07029009","","","0","2.119","","","0"
"3055","Kepler-1896 b","Kepler-1896","b","1","1","0","Transit","2021","Kepler","0","44.87020111","","","0","3.099","","","0"
"3056","Kepler-1897 b","Kepler-1897","b","1","1","0","Transit","2021","Kepler","0","24.22030067","","","0","2.814","","","0"
"3057","Kepler-1898 b","Kepler-1898","b","1","1","0","Transit","2021","Kepler","0","4.76562023","","","0","0.934","","","0"
"3058","Kepler-1899 b","Kepler-1899","b","1","1","0","Transit","2021","Kepler","0","4.0957799","","","0","1.551","","","0"
"3059","Kepler-19 b","Kepler-19","b","1","3","0","Transit","2011","Kepler","0","9.28716","0.00004","-0.00006","0","2.209","0.048","-0.048","0"
"3060","Kepler-19 c","Kepler-19","c","1","3","0","Transit Timing Variations","2011","Kepler","0","28.731","0.012","-0.005","0","3.68","","","0"
"3061","Kepler-19 d","Kepler-19","d","1","3","0","Radial Velocity","2017","Roque de los Muchachos Observatory","0","62.95","0.04","-0.3","0","5.06","","","0"
"3062","Kepler-190 b","Kepler-190","b","1","2","0","Transit","2014","Kepler","0","2.019999","0.000003","-0.000003","0","1.56","0.11","-0.11","0"
"3063","Kepler-190 c","Kepler-190","c","1","2","0","Transit","2014","Kepler","0","3.763024","0.000009","-0.000009","0","1.46","0.1","-0.1","0"
"3064","Kepler-1900 b","Kepler-1900","b","1","1","0","Transit","2021","Kepler","0","2.9862299","","","0","1.623","","","0"
"3065","Kepler-1901 b","Kepler-1901","b","1","1","0","Transit","2021","Kepler","0","3.48412991","","","0","1.474","","","0"
"3066","Kepler-1902 b","Kepler-1902","b","1","1","0","Transit","2021","Kepler","0","3.82222009","","","0","1.176","","","0"
"3067","Kepler-1903 b","Kepler-1903","b","1","1","0","Transit","2021","Kepler","0","17.0678997","","","0","2.286","","","0"
"3068","Kepler-1904 b","Kepler-1904","b","1","1","0","Transit","2021","Kepler","0","4.57702017","","","0","1.39","","","0"
"3069","Kepler-1905 b","Kepler-1905","b","1","1","0","Transit","2021","Kepler","0","3.42392993","","","0","1.446","","","0"
"3070","Kepler-1906 b","Kepler-1906","b","1","1","0","Transit","2021","Kepler","0","7.36268997","","","0","2.776","","","0"
"3071","Kepler-1907 b","Kepler-1907","b","1","2","0","Transit","2021","Kepler","0","5.65245009","","","0","0.87","","","0"
"3072","Kepler-1907 c","Kepler-1907","c","1","2","0","Transit","2021","Kepler","0","14.86390018","","","0","1.155","","","0"
"3073","Kepler-1909 b","Kepler-1909","b","1","1","0","Transit","2021","Kepler","0","2.39160991","","","0","1.092","","","0"
"3074","Kepler-191 b","Kepler-191","b","1","3","0","Transit","2014","Kepler","0","9.939632","0.000066","-0.000066","0","1.34","0.66","-0.66","0"
"3075","Kepler-191 c","Kepler-191","c","1","3","0","Transit","2014","Kepler","0","17.738506","0.000082","-0.000082","0","1.86","0.92","-0.92","0"
"3076","Kepler-191 d","Kepler-191","d","1","3","0","Transit","2016","Kepler","0","5.94504102","0.00000763","-0.00000763","0","2.28","0.16","-0.13","0"
"3077","Kepler-1910 b","Kepler-1910","b","1","1","0","Transit","2021","Kepler","0","5.68876982","","","0","1.184","","","0"
"3078","Kepler-1911 b","Kepler-1911","b","1","1","0","Transit","2021","Kepler","0","5.9907999","","","0","1.011","","","0"
"3079","Kepler-1912 b","Kepler-1912","b","1","1","0","Transit","2021","Kepler","0","6.05921984","","","0","1.357","","","0"
"3080","Kepler-1913 b","Kepler-1913","b","1","1","0","Transit","2021","Kepler","0","14.1960001","","","0","1.519","","","0"
"3081","Kepler-1914 b","Kepler-1914","b","1","1","0","Transit","2021","Kepler","0","30.82789993","","","0","2.943","","","0"
"3082","Kepler-1915 b","Kepler-1915","b","1","1","0","Transit","2021","Kepler","0","13.83539963","","","0","3.218","","","0"
"3083","Kepler-1916 b","Kepler-1916","b","1","1","0","Transit","2021","Kepler","0","31.25429916","","","0","2.618","","","0"
"3084","Kepler-1917 b","Kepler-1917","b","1","1","0","Transit","2021","Kepler","0","12.90240002","","","0","1.89","","","0"
"3085","Kepler-1918 b","Kepler-1918","b","1","1","0","Transit","2021","Kepler","0","47.0564003","","","0","2.298","","","0"
"3086","Kepler-1919 b","Kepler-1919","b","1","1","0","Transit","2021","Kepler","0","37.88660049","","","0","2.624","","","0"
"3087","Kepler-192 b","Kepler-192","b","1","3","0","Transit","2014","Kepler","0","9.926746","0.000018","-0.000018","0","2.74","0.45","-0.45","0"
"3088","Kepler-192 c","Kepler-192","c","1","3","0","Transit","2014","Kepler","0","21.2234","0.000076","-0.000076","0","2.79","0.52","-0.52","0"
"3089","Kepler-192 d","Kepler-192","d","1","3","0","Transit","2016","Kepler","0","6.47027579","0.0000432","-0.0000432","0","1.02","0.1","-0.07","0"
"3090","Kepler-1920 b","Kepler-1920","b","1","1","0","Transit","2021","Kepler","0","30.2541008","","","0","2.954","","","0"
"3091","Kepler-1921 b","Kepler-1921","b","1","1","0","Transit","2021","Kepler","0","20.03479958","","","0","2.895","","","0"
"3092","Kepler-1922 b","Kepler-1922","b","1","1","0","Transit","2021","Kepler","0","13.22259998","","","0","2.291","","","0"
"3093","Kepler-1923 b","Kepler-1923","b","1","1","0","Transit","2021","Kepler","0","52.60969925","","","0","1.96","","","0"
"3094","Kepler-1924 b","Kepler-1924","b","1","1","0","Transit","2021","Kepler","0","15.33170033","","","0","2.654","","","0"
"3095","Kepler-1925 b","Kepler-1925","b","1","1","0","Transit","2021","Kepler","0","46.71640015","","","0","3.002","","","0"
"3096","Kepler-1926 b","Kepler-1926","b","1","1","0","Transit","2021","Kepler","0","42.87770081","","","0","2.315","","","0"
"3097","Kepler-1927 b","Kepler-1927","b","1","1","0","Transit","2021","Kepler","0","73.75039673","","","0","3.406","","","0"
"3098","Kepler-1928 b","Kepler-1928","b","1","1","0","Transit","2021","Kepler","0","19.57783","0.000022","-0.000021","0","1.992","0.133","-0.078","0"
"3099","Kepler-1929 b","Kepler-1929","b","1","1","0","Transit","2021","Kepler","0","59.36249924","","","0","3.073","","","0"
"3100","Kepler-193 b","Kepler-193","b","1","2","0","Transit","2014","Kepler","0","11.38848","0.000054","-0.000054","0","2.39","1.08","-1.08","0"
"3101","Kepler-193 c","Kepler-193","c","1","2","0","Transit","2014","Kepler","0","50.697494","0.000446","-0.000446","0","2.75","1.24","-1.24","0"
"3102","Kepler-1930 b","Kepler-1930","b","1","1","0","Transit","2021","Kepler","0","13.02680016","","","0","1.53","","","0"
"3103","Kepler-1931 b","Kepler-1931","b","1","1","0","Transit","2021","Kepler","0","38.5760994","","","0","2.653","","","0"
"3104","Kepler-1932 b","Kepler-1932","b","1","1","0","Transit","2021","Kepler","0","0.52417702","","","0","1.515","","","0"
"3105","Kepler-1933 b","Kepler-1933","b","1","1","0","Transit","2021","Kepler","0","4.94329023","","","0","1.18","","","0"
"3106","Kepler-1934 b","Kepler-1934","b","1","1","0","Transit","2021","Kepler","0","1.41975999","","","0","0.913","","","0"
"3107","Kepler-1935 b","Kepler-1935","b","1","1","0","Transit","2021","Kepler","0","3.95140004","","","0","2.503","","","0"
"3108","Kepler-1936 b","Kepler-1936","b","1","1","0","Transit","2021","Kepler","0","126.5569992","","","0","3.166","","","0"
"3109","Kepler-1937 b","Kepler-1937","b","1","1","0","Transit","2021","Kepler","0","9.68859959","","","0","3.023","","","0"
"3110","Kepler-1938 b","Kepler-1938","b","1","1","0","Transit","2021","Kepler","0","13.06260014","","","0","1.828","","","0"
"3111","Kepler-1939 b","Kepler-1939","b","1","1","0","Transit","2021","Kepler","0","2.7906599","","","0","1.165","","","0"
"3112","Kepler-194 b","Kepler-194","b","1","3","0","Transit","2014","Kepler","0","2.092281","0.000008","-0.000008","0","1.51","0.79","-0.79","0"
"3113","Kepler-194 c","Kepler-194","c","1","3","0","Transit","2014","Kepler","0","17.308032","0.000079","-0.000079","0","2.59","1.36","-1.36","0"
"3114","Kepler-194 d","Kepler-194","d","1","3","0","Transit","2014","Kepler","0","52.814973","0.000481","-0.000481","0","2.4","1.26","-1.26","0"
"3115","Kepler-1940 b","Kepler-1940","b","1","1","0","Transit","2021","Kepler","0","4.95061016","","","0","1.547","","","0"
"3116","Kepler-1941 b","Kepler-1941","b","1","1","0","Transit","2021","Kepler","0","31.33510017","","","0","2.65","","","0"
"3117","Kepler-1942 b","Kepler-1942","b","1","1","0","Transit","2021","Kepler","0","4.62604999","","","0","2.117","","","0"
"3118","Kepler-1943 b","Kepler-1943","b","1","1","0","Transit","2021","Kepler","0","4.85018015","","","0","1.549","","","0"
"3119","Kepler-1944 b","Kepler-1944","b","1","1","0","Transit","2021","Kepler","0","9.84257984","","","0","2.76","","","0"
"3120","Kepler-1945 b","Kepler-1945","b","1","1","0","Transit","2021","Kepler","0","6.08003998","","","0","1.289","","","0"
"3121","Kepler-1946 b","Kepler-1946","b","1","1","0","Transit","2021","Kepler","0","3.03519011","","","0","2.488","","","0"
"3122","Kepler-1947 b","Kepler-1947","b","1","1","0","Transit","2021","Kepler","0","6.9636302","","","0","1.01","","","0"
"3123","Kepler-1948 b","Kepler-1948","b","1","1","0","Transit","2021","Kepler","0","15.57129955","","","0","1.033","","","0"
"3124","Kepler-1949 b","Kepler-1949","b","1","1","0","Transit","2021","Kepler","0","2.20828009","","","0","2.22","","","0"
"3125","Kepler-195 b","Kepler-195","b","1","2","0","Transit","2014","Kepler","0","8.307872","0.00002","-0.00002","0","2.03","0.74","-0.74","0"
"3126","Kepler-195 c","Kepler-195","c","1","2","0","Transit","2014","Kepler","0","34.096863","0.000371","-0.000371","0","1.55","0.57","-0.57","0"
"3127","Kepler-1950 b","Kepler-1950","b","1","1","0","Transit","2021","Kepler","0","10.77690029","","","0","1.527","","","0"
"3128","Kepler-1951 b","Kepler-1951","b","1","1","0","Transit","2021","Kepler","0","20.65780067","","","0","2.321","","","0"
"3129","Kepler-1952 b","Kepler-1952","b","1","1","0","Transit","2021","Kepler","0","27.21080017","","","0","1.239","","","0"
"3130","Kepler-1953 b","Kepler-1953","b","1","1","0","Transit","2021","Kepler","0","6.24565983","","","0","1.286","","","0"
"3131","Kepler-1954 b","Kepler-1954","b","1","1","0","Transit","2021","Kepler","0","5.88343","","","0","1.802","","","0"
"3132","Kepler-1955 b","Kepler-1955","b","1","1","0","Transit","2021","Kepler","0","14.26519966","","","0","1.167","","","0"
"3133","Kepler-1956 b","Kepler-1956","b","1","1","0","Transit","2021","Kepler","0","5.94371986","","","0","1.089","","","0"
"3134","Kepler-1957 b","Kepler-1957","b","1","1","0","Transit","2021","Kepler","0","2.18662","","","0","0.944","","","0"
"3135","Kepler-1958 b","Kepler-1958","b","1","1","0","Transit","2021","Kepler","0","9.32861996","","","0","2.051","","","0"
"3136","Kepler-1959 b","Kepler-1959","b","1","1","0","Transit","2021","Kepler","0","6.38669014","","","0","1.143","","","0"
"3137","Kepler-196 b","Kepler-196","b","1","3","0","Transit","2014","Kepler","0","20.739886","0.000066","-0.000066","0","1.9","0.15","-0.15","0"
"3138","Kepler-196 c","Kepler-196","c","1","3","0","Transit","2014","Kepler","0","47.427737","0.000223","-0.000223","0","2.24","0.17","-0.17","0"
"3139","Kepler-196 d","Kepler-196","d","1","3","0","Transit","2021","Kepler","0","122.0800018","","","0","2.661","","","0"
"3140","Kepler-1960 b","Kepler-1960","b","1","1","0","Transit","2021","Kepler","0","2.29794002","","","0","1.307","","","0"
"3141","Kepler-1961 b","Kepler-1961","b","1","1","0","Transit","2021","Kepler","0","5.6047101","","","0","1.619","","","0"
"3142","Kepler-1962 b","Kepler-1962","b","1","1","0","Transit","2021","Kepler","0","7.99145985","","","0","1.215","","","0"
"3143","Kepler-1963 b","Kepler-1963","b","1","1","0","Transit","2021","Kepler","0","1.96226001","","","0","0.744","","","0"
"3144","Kepler-1964 b","Kepler-1964","b","1","1","0","Transit","2021","Kepler","0","2.44082999","","","0","1.781","","","0"
"3145","Kepler-1965 b","Kepler-1965","b","1","1","0","Transit","2021","Kepler","0","41.86869812","","","0","1.354","","","0"
"3146","Kepler-1966 b","Kepler-1966","b","1","1","0","Transit","2021","Kepler","0","8.61742973","","","0","1.105","","","0"
"3147","Kepler-1967 b","Kepler-1967","b","1","1","0","Transit","2021","Kepler","0","7.28169012","","","0","0.73","","","0"
"3148","Kepler-1968 b","Kepler-1968","b","1","1","0","Transit","2021","Kepler","0","7.2810998","","","0","1.5","","","0"
"3149","Kepler-1969 b","Kepler-1969","b","1","1","0","Transit","2021","Kepler","0","6.64752007","","","0","1.682","","","0"
"3150","Kepler-197 b","Kepler-197","b","2","4","0","Transit","2014","Kepler","0","5.599308","0.000023","-0.000023","0","1.02","0.04","-0.04","0"
"3151","Kepler-197 c","Kepler-197","c","2","4","0","Transit","2014","Kepler","0","10.349695","0.000045","-0.000045","0","1.23","0.04","-0.04","0"
"3152","Kepler-197 d","Kepler-197","d","2","4","0","Transit","2014","Kepler","0","15.677563","0.000096","-0.000096","0","1.22","0.1","-0.1","0"
"3153","Kepler-197 e","Kepler-197","e","2","4","0","Transit","2014","Kepler","0","25.209715","0.000387","-0.000387","0","0.91","0.04","-0.04","0"
"3154","Kepler-1972 b","Kepler-1972","b","1","2","0","Transit","2014","Kepler","0","7.54425","0.00054","-0.00054","0","0.802","0.042","-0.041","0"
"3155","Kepler-1972 c","Kepler-1972","c","1","2","0","Transit","2014","Kepler","0","11.3295","0.0011","-0.0011","0","0.868","0.051","-0.05","0"
"3156","Kepler-198 b","Kepler-198","b","1","3","0","Transit","2014","Kepler","0","17.790037","0.000035","-0.000035","0","2.82","0.42","-0.42","0"
"3157","Kepler-198 c","Kepler-198","c","1","3","0","Transit","2014","Kepler","0","49.567416","0.00022","-0.00022","0","2.47","0.37","-0.37","0"
"3158","Kepler-198 d","Kepler-198","d","1","3","0","Transit","2016","Kepler","0","1.31184443","0.00000133","-0.00000133","0","1.53","0.09","-0.07","0"
"3159","Kepler-199 b","Kepler-199","b","1","2","0","Transit","2014","Kepler","0","23.637604","0.00005","-0.00005","0","3.11","0.56","-0.56","0"
"3160","Kepler-199 c","Kepler-199","c","1","2","0","Transit","2014","Kepler","0","67.093408","0.00019","-0.00019","0","3.25","0.58","-0.58","0"
"3161","Kepler-20 b","Kepler-20","b","2","6","0","Transit","2011","Kepler","0","3.69611525","0.00000115","-0.00000087","0","1.868","0.066","-0.034","0"
"3162","Kepler-20 c","Kepler-20","c","2","6","0","Transit","2011","Kepler","0","10.85409089","0.00000303","-0.0000026","0","3.047","0.064","-0.056","0"
"3163","Kepler-20 d","Kepler-20","d","2","6","0","Transit","2011","Kepler","0","77.61130017","0.00012305","-0.00011588","0","2.744","0.073","-0.055","0"
"3164","Kepler-20 e","Kepler-20","e","2","6","0","Transit","2011","Kepler","0","6.09852281","0.00000608","-0.00001351","0","0.865","0.026","-0.028","0"
"3165","Kepler-20 f","Kepler-20","f","2","6","0","Transit","2011","Kepler","0","19.57758478","0.00009037","-0.00012256","0","1.003","0.05","-0.089","0"
"3166","Kepler-20 g","Kepler-20","g","2","6","0","Radial Velocity","2016","Multiple Observatories","0","34.94","0.038","-0.035","0","4.71","","","0"
"3167","Kepler-200 b","Kepler-200","b","1","2","0","Transit","2014","Kepler","0","8.594805","0.000036","-0.000036","0","2.13","0.41","-0.41","0"
"3168","Kepler-200 c","Kepler-200","c","1","2","0","Transit","2014","Kepler","0","10.222157","0.000053","-0.000053","0","1.59","0.29","-0.29","0"
"3169","Kepler-201 b","Kepler-201","b","1","2","0","Transit","2014","Kepler","0","25.672083","0.000075","-0.000075","0","2.46","0.48","-0.48","0"
"3170","Kepler-201 c","Kepler-201","c","1","2","0","Transit","2014","Kepler","0","151.884058","0.002014","-0.002014","0","2.85","0.6","-0.6","0"
"3171","Kepler-202 b","Kepler-202","b","1","2","0","Transit","2014","Kepler","0","4.069427","0.000007","-0.000007","0","1.63","0.1","-0.1","0"
"3172","Kepler-202 c","Kepler-202","c","1","2","0","Transit","2014","Kepler","0","16.282493","0.000038","-0.000038","0","1.85","0.1","-0.1","0"
"3173","Kepler-203 b","Kepler-203","b","1","3","0","Transit","2014","Kepler","0","3.162697","0.000004","-0.000004","0","2.57","0.52","-0.52","0"
"3174","Kepler-203 c","Kepler-203","c","1","3","0","Transit","2014","Kepler","0","5.370647","0.000008","-0.000008","0","2.47","0.47","-0.47","0"
"3175","Kepler-203 d","Kepler-203","d","1","3","0","Transit","2014","Kepler","0","11.32972","0.00008","-0.00008","0","1.44","0.28","-0.28","0"
"3176","Kepler-204 b","Kepler-204","b","1","2","0","Transit","2014","Kepler","0","14.400974","0.000056","-0.000056","0","2.53","0.54","-0.54","0"
"3177","Kepler-204 c","Kepler-204","c","1","2","0","Transit","2014","Kepler","0","25.660593","0.000288","-0.000288","0","1.79","0.39","-0.39","0"
"3178","Kepler-205 b","Kepler-205","b","1","2","0","Transit","2014","Kepler","0","2.75564","0.000002","-0.000002","0","1.51","0.14","-0.14","0"
"3179","Kepler-205 c","Kepler-205","c","1","2","0","Transit","2014","Kepler","0","20.306546","0.000038","-0.000038","0","1.64","0.12","-0.12","0"
"3180","Kepler-206 b","Kepler-206","b","1","3","0","Transit","2014","Kepler","0","7.781987","0.000058","-0.000058","0","1.2","0.24","-0.24","0"
"3181","Kepler-206 c","Kepler-206","c","1","3","0","Transit","2014","Kepler","0","13.137471","0.000065","-0.000065","0","1.77","0.34","-0.34","0"
"3182","Kepler-206 d","Kepler-206","d","1","3","0","Transit","2014","Kepler","0","23.44281","0.000453","-0.000453","0","1.19","0.24","-0.24","0"
"3183","Kepler-207 b","Kepler-207","b","1","3","0","Transit","2014","Kepler","0","1.611865","0.000006","-0.000006","0","1.57","0.3","-0.3","0"
"3184","Kepler-207 c","Kepler-207","c","1","3","0","Transit","2014","Kepler","0","3.071571","0.000016","-0.000016","0","1.5","0.29","-0.29","0"
"3185","Kepler-207 d","Kepler-207","d","1","3","0","Transit","2014","Kepler","0","5.868075","0.000009","-0.000009","0","3.31","0.63","-0.63","0"
"3186","Kepler-208 b","Kepler-208","b","1","4","0","Transit","2014","Kepler","0","4.22864","0.000018","-0.000018","0","1.63","0.3","-0.3","0"
"3187","Kepler-208 c","Kepler-208","c","1","4","0","Transit","2014","Kepler","0","7.466623","0.000067","-0.000067","0","1.39","0.26","-0.26","0"
"3188","Kepler-208 d","Kepler-208","d","1","4","0","Transit","2014","Kepler","0","11.131786","0.000131","-0.000131","0","1.2","0.23","-0.23","0"
"3189","Kepler-208 e","Kepler-208","e","1","4","0","Transit","2014","Kepler","0","16.259458","0.000176","-0.000176","0","1.48","0.28","-0.28","0"
"3190","Kepler-209 b","Kepler-209","b","1","2","0","Transit","2014","Kepler","0","16.087845","0.000041","-0.000041","0","2.26","0.34","-0.34","0"
"3191","Kepler-209 c","Kepler-209","c","1","2","0","Transit","2014","Kepler","0","41.749882","0.000106","-0.000106","0","3.1","0.51","-0.51","0"
"3192","Kepler-21 b","Kepler-21","b","2","1","0","Transit","2012","Kepler","0","2.78578","0.00003","-0.00003","0","1.639","0.019","-0.015","0"
"3193","Kepler-210 b","Kepler-210","b","1","2","0","Transit","2014","Kepler","0","2.453234","0.000001","-0.000001","0","2.94","0.21","-0.21","0"
"3194","Kepler-210 c","Kepler-210","c","1","2","0","Transit","2014","Kepler","0","7.972513","0.000003","-0.000003","0","3.62","0.19","-0.19","0"
"3195","Kepler-211 b","Kepler-211","b","1","2","0","Transit","2014","Kepler","0","4.138575","0.00001","-0.00001","0","1.26","0.09","-0.09","0"
"3196","Kepler-211 c","Kepler-211","c","1","2","0","Transit","2014","Kepler","0","6.04045","0.000016","-0.000016","0","1.29","0.09","-0.09","0"
"3197","Kepler-212 b","Kepler-212","b","1","2","0","Transit","2014","Kepler","0","16.257582","0.000378","-0.000378","0","1.09","0.21","-0.21","0"
"3198","Kepler-212 c","Kepler-212","c","1","2","0","Transit","2014","Kepler","0","31.805174","0.000142","-0.000142","0","2.74","0.51","-0.51","0"
"3199","Kepler-213 b","Kepler-213","b","1","2","0","Transit","2014","Kepler","0","2.46236","0.000006","-0.000006","0","1.62","0.31","-0.31","0"
"3200","Kepler-213 c","Kepler-213","c","1","2","0","Transit","2014","Kepler","0","4.822962","0.000008","-0.000008","0","2.34","0.45","-0.45","0"
"3201","Kepler-214 b","Kepler-214","b","1","2","0","Transit","2014","Kepler","0","15.660544","0.00008","-0.00008","0","2.61","0.49","-0.49","0"
"3202","Kepler-214 c","Kepler-214","c","1","2","0","Transit","2014","Kepler","0","28.7798","0.000397","-0.000397","0","2.13","0.4","-0.4","0"
